"payment_id","user_id","created_at","payment_sum"
13684,4245,2021-10-30 02:46:00.000,24.03
13686,3758,2021-10-30 03:03:05.000,19.52
13687,4075,2021-10-30 03:10:09.000,24.85
13688,4500,2021-10-30 04:19:11.000,15.07
13690,4501,2021-10-30 08:18:04.000,11.21
13691,4502,2021-10-30 08:48:09.000,26.44
13692,986,2021-10-30 09:18:15.000,16.48
13693,4503,2021-10-30 09:26:22.000,13.6
13694,4422,2021-10-30 10:52:16.000,15.02
13695,1316,2021-10-30 11:15:29.000,22.91
13699,4504,2021-10-30 13:48:13.000,21.16
13702,4505,2021-10-30 15:41:17.000,22.42
13703,1715,2021-10-30 16:14:30.000,126.43
13706,4506,2021-10-30 17:15:06.000,13.91
13707,4354,2021-10-30 19:05:18.000,29.18
13709,4508,2021-10-31 01:39:48.000,19.46
13712,3484,2021-10-31 05:28:00.000,21.78
13715,4509,2021-10-31 09:41:01.000,16.18
13716,4309,2021-10-31 10:20:47.000,15.51
13718,2998,2021-10-31 12:10:09.000,21.01
13720,4215,2021-10-31 22:55:47.000,16.18
13721,3926,2021-10-31 23:16:00.000,11.65
13722,3058,2021-11-01 03:26:48.000,49.26
13724,2298,2021-11-01 05:18:47.000,14.68
13725,4511,2021-11-01 05:52:08.000,44.48
13726,2440,2021-11-01 06:27:42.000,36.78
13727,3210,2021-11-01 08:06:24.000,11.82
13728,2233,2021-11-01 08:22:21.000,24.31
13729,4512,2021-11-01 09:25:29.000,22.75
13732,1236,2021-11-01 12:36:10.000,44.92
13733,3195,2021-11-01 13:35:59.000,22.42
13736,1395,2021-11-01 13:57:22.000,23.08
13735,4369,2021-11-01 14:03:29.000,32.55
13739,4514,2021-11-01 16:15:09.000,16.88
13740,305,2021-11-01 18:38:18.000,10.22
13741,4181,2021-11-01 19:23:20.000,28.72
13743,3201,2021-11-01 23:43:38.000,49.35
13744,4489,2021-11-02 00:02:51.000,76.54
13746,3970,2021-11-02 01:06:18.000,15.01
13747,4515,2021-11-02 03:12:30.000,17.24
13748,4516,2021-11-02 03:24:01.000,21.67
13750,4517,2021-11-02 07:05:59.000,49.66
13751,117,2021-11-02 08:09:57.000,9.12
13752,4518,2021-11-02 08:13:51.000,12.63
13753,3256,2021-11-02 08:28:08.000,21.71
13754,3183,2021-11-02 09:28:54.000,30.32
13755,2850,2021-11-02 09:31:53.000,22.09
13757,4519,2021-11-02 14:40:50.000,21.14
13758,4144,2021-11-02 14:57:27.000,23.81
13760,3813,2021-11-02 17:44:27.000,102.56
13761,2834,2021-11-02 18:17:05.000,46.63
13764,3071,2021-11-02 20:03:52.000,18.18
13765,4308,2021-11-02 20:56:53.000,9.74
13766,4404,2021-11-02 20:57:30.000,23.13
13769,1660,2021-11-02 22:21:55.000,11.48
13773,3107,2021-11-03 00:48:04.000,19.35
13775,4281,2021-11-03 01:22:15.000,24.52
13776,3399,2021-11-03 02:11:38.000,57.67
13777,4151,2021-11-03 05:06:27.000,53.28
13780,4522,2021-11-03 07:01:34.000,24.1
13782,1249,2021-11-03 08:19:25.000,29.82
13783,4523,2021-11-03 08:56:33.000,21.99
13787,1556,2021-11-03 17:05:50.000,34.35
13791,2323,2021-11-03 21:44:29.000,31.78
13793,2304,2021-11-03 23:21:29.000,12.61
13794,3631,2021-11-04 00:20:55.000,41.32
13795,3049,2021-11-04 01:31:21.000,91.75
13798,4010,2021-11-04 03:56:48.000,48.54
13799,3629,2021-11-04 04:22:59.000,22.26
13800,1182,2021-11-04 04:37:23.000,27.51
13803,3567,2021-11-04 07:42:18.000,48
13805,4266,2021-11-04 10:29:28.000,24.63
13809,4528,2021-11-04 13:19:35.000,21.28
13810,4259,2021-11-04 16:32:15.000,34.82
13812,3556,2021-11-04 18:09:09.000,12.73
13813,4094,2021-11-04 18:09:54.000,17.59
13811,4305,2021-11-04 18:10:35.000,37.09
13814,3731,2021-11-04 18:36:21.000,47.01
13821,3239,2021-11-04 22:15:50.000,10.61
13823,3654,2021-11-04 22:43:55.000,13.99
13825,4533,2021-11-05 02:30:07.000,16.47
13832,3539,2021-11-05 09:02:07.000,13.29
13833,3318,2021-11-05 09:54:35.000,19.28
13834,753,2021-11-05 11:00:11.000,22.22
13835,4535,2021-11-05 11:11:36.000,11.33
13839,4537,2021-11-05 13:52:26.000,17.72
13840,3393,2021-11-05 15:38:26.000,41.98
13841,4538,2021-11-05 16:10:41.000,119.3
13843,2120,2021-11-05 17:04:15.000,15.01
13844,3188,2021-11-05 17:38:04.000,22.78
13850,4263,2021-11-05 23:06:55.000,48.74
13852,4070,2021-11-05 23:34:03.000,24.62
13853,1950,2021-11-06 01:06:33.000,23.97
13854,83,2021-11-06 01:58:42.000,10.18
13857,4541,2021-11-06 03:12:34.000,17.61
13856,3490,2021-11-06 03:14:11.000,26.85
13858,3246,2021-11-06 03:58:05.000,20.74
13860,2011,2021-11-06 05:15:14.000,17.79
13861,4077,2021-11-06 05:27:14.000,23.93
13864,3578,2021-11-06 07:21:33.000,17.79
13865,191,2021-11-06 07:22:01.000,17.42
13866,3540,2021-11-06 08:12:20.000,39.44
13869,4314,2021-11-06 10:16:27.000,24.84
13870,3768,2021-11-06 11:02:14.000,21.16
13871,986,2021-11-06 13:53:50.000,13.89
13874,1430,2021-11-06 20:41:45.000,41.6
13875,841,2021-11-06 22:18:38.000,15.14
13876,4542,2021-11-06 23:06:20.000,17.3
13877,3651,2021-11-06 23:38:14.000,21.61
13878,3752,2021-11-07 00:41:12.000,49.7
13882,2597,2021-11-07 03:42:52.000,11.41
13881,4543,2021-11-07 03:44:50.000,30.09
13883,4544,2021-11-07 04:22:23.000,201.67
13884,4545,2021-11-07 04:49:32.000,9.01
13885,4215,2021-11-07 05:10:09.000,22.11
13886,4546,2021-11-07 06:32:39.000,15.02
13887,2140,2021-11-07 07:05:29.000,13.07
13889,4547,2021-11-07 09:08:07.000,15.35
13890,4548,2021-11-07 10:34:56.000,15.07
13891,3533,2021-11-07 10:48:56.000,29.46
13892,4549,2021-11-07 11:39:29.000,17.24
13893,4075,2021-11-07 13:30:38.000,10.55
13894,2662,2021-11-07 13:50:22.000,51.23
13895,3689,2021-11-07 13:59:04.000,10.98
13898,4551,2021-11-07 15:30:27.000,21.01
13897,4550,2021-11-07 15:44:54.000,31.95
13899,2689,2021-11-07 15:52:53.000,12.37
13901,4552,2021-11-07 16:50:19.000,17.89
13903,3170,2021-11-07 18:15:28.000,46.6
13904,2251,2021-11-07 20:11:27.000,16.66
13905,2940,2021-11-07 21:45:24.000,22.46
13908,2265,2021-11-08 01:02:58.000,11.24
13910,4372,2021-11-08 03:43:11.000,26.28
13912,4550,2021-11-08 06:00:49.000,9.3
13916,4555,2021-11-08 12:53:19.000,37.64
13919,4557,2021-11-08 15:12:16.000,19.63
13921,492,2021-11-08 16:19:54.000,12.43
13922,1721,2021-11-08 16:53:43.000,38.87
13924,4560,2021-11-08 17:02:05.000,34.19
13923,4559,2021-11-08 17:04:47.000,37.07
13925,4135,2021-11-08 19:33:19.000,36.92
13926,4561,2021-11-08 20:44:04.000,35.9
13928,4491,2021-11-08 21:45:38.000,22.24
13929,3878,2021-11-08 22:05:04.000,24.1
13930,4562,2021-11-08 22:44:58.000,23.26
13931,3891,2021-11-09 00:54:08.000,17.79
13932,4563,2021-11-09 02:22:45.000,10.89
13933,141,2021-11-09 02:29:03.000,10.75
13934,3994,2021-11-09 05:37:14.000,39
13935,4564,2021-11-09 07:22:25.000,22.7
13937,728,2021-11-09 08:07:02.000,21.05
13938,4565,2021-11-09 09:46:26.000,32
13940,3267,2021-11-09 11:17:28.000,12.99
13941,4566,2021-11-09 12:41:06.000,41.33
13944,4567,2021-11-09 15:07:53.000,24.27
13945,3975,2021-11-09 15:36:38.000,16.5
13946,3314,2021-11-09 16:53:39.000,18.61
13947,2180,2021-11-09 18:40:23.000,35.97
13948,4488,2021-11-09 18:48:03.000,11.32
13949,4568,2021-11-09 21:52:05.000,16.47
13950,4569,2021-11-09 22:52:52.000,36.78
13951,4214,2021-11-09 22:53:29.000,11.74
13952,4570,2021-11-09 23:56:02.000,88.67
13953,4415,2021-11-10 01:33:01.000,42.19
13954,4226,2021-11-10 01:42:00.000,10.18
13955,4571,2021-11-10 03:00:45.000,27.78
13956,4422,2021-11-10 03:23:33.000,15.95
13957,4572,2021-11-10 04:03:17.000,48.06
13958,4196,2021-11-10 05:45:59.000,22.29
13959,2836,2021-11-10 06:14:29.000,21.9
13960,4424,2021-11-10 08:09:41.000,69.18
13961,3058,2021-11-10 08:23:23.000,37.86
13964,2156,2021-11-10 14:56:48.000,60.74
13965,4574,2021-11-10 16:55:41.000,23.77
13967,1660,2021-11-10 17:50:46.000,20.44
13968,3496,2021-11-10 19:15:23.000,65.01
13972,4030,2021-11-11 01:38:31.000,24.94
13973,4019,2021-11-11 02:15:16.000,15.95
13974,4576,2021-11-11 03:23:32.000,43
13977,2888,2021-11-11 06:31:53.000,10.92
13978,3199,2021-11-11 07:03:05.000,47.78
13979,800,2021-11-11 07:21:32.000,23.64
13980,2873,2021-11-11 07:35:08.000,107.35
13982,3278,2021-11-11 10:09:55.000,9.09
13983,2973,2021-11-11 10:36:33.000,34.48
13984,4579,2021-11-11 11:20:42.000,53.96
13985,104,2021-11-11 11:23:04.000,21.02
13989,4580,2021-11-11 13:17:49.000,18.36
13990,3451,2021-11-11 13:18:42.000,12.01
13991,4581,2021-11-11 14:32:16.000,35.49
13993,4582,2021-11-11 16:23:13.000,21.05
13995,4583,2021-11-11 18:09:03.000,19.52
13996,2506,2021-11-11 19:11:20.000,11.72
13997,4584,2021-11-11 19:28:20.000,47.28
13998,2914,2021-11-11 20:21:28.000,14.8
13999,4514,2021-11-11 20:43:57.000,14.04
14000,4463,2021-11-11 22:12:19.000,57.84
14001,4125,2021-11-11 22:58:23.000,14.99
14002,1647,2021-11-11 23:15:10.000,28.86
14004,3970,2021-11-11 23:55:22.000,21.24
14005,4585,2021-11-12 03:18:07.000,18.3
14006,2846,2021-11-12 04:25:58.000,16.57
14007,4586,2021-11-12 05:12:52.000,53.71
14008,4587,2021-11-12 05:14:03.000,10.18
14011,3949,2021-11-12 07:21:11.000,15.16
14012,2391,2021-11-12 08:45:17.000,33.8
14013,3503,2021-11-12 09:26:55.000,16.8
14014,2443,2021-11-12 09:44:15.000,12.07
14017,4589,2021-11-12 10:47:15.000,58.59
14018,3407,2021-11-12 11:44:11.000,9.15
14019,3562,2021-11-12 12:00:33.000,16.3
14020,4590,2021-11-12 14:29:25.000,74.39
14022,2667,2021-11-12 14:38:25.000,18.3
14024,4591,2021-11-12 16:01:18.000,32.2
14025,4592,2021-11-12 16:31:09.000,17.53
14027,3781,2021-11-12 18:18:15.000,32.78
14028,4270,2021-11-12 18:58:04.000,17.91
14029,3163,2021-11-12 19:22:59.000,21.78
14031,3510,2021-11-12 22:27:08.000,12.23
14032,3812,2021-11-12 23:12:39.000,10.13
14035,4593,2021-11-12 23:46:57.000,17.79
14034,4460,2021-11-13 00:02:12.000,113.77
14037,3561,2021-11-13 00:40:27.000,21.7
14039,3381,2021-11-13 02:52:06.000,20.17
14041,2538,2021-11-13 03:14:07.000,43.53
14042,4594,2021-11-13 03:33:37.000,17.24
14043,3683,2021-11-13 03:59:22.000,49.64
14044,4241,2021-11-13 04:29:43.000,19.35
14045,1503,2021-11-13 04:40:50.000,11.06
14046,3852,2021-11-13 05:01:00.000,16.35
14047,3542,2021-11-13 05:59:20.000,46.38
14048,3603,2021-11-13 06:51:18.000,13.02
14049,4595,2021-11-13 07:57:49.000,14.95
14050,3247,2021-11-13 10:16:09.000,10.58
14051,3761,2021-11-13 10:39:12.000,18.25
14052,3323,2021-11-13 10:52:18.000,48.15
14054,4596,2021-11-13 11:05:07.000,9.78
14055,2663,2021-11-13 11:34:13.000,20.57
14056,4597,2021-11-13 12:13:08.000,17.3
14058,4598,2021-11-13 13:46:08.000,18.32
14059,3196,2021-11-13 14:00:33.000,29.92
14060,4599,2021-11-13 14:39:09.000,9.12
14062,2047,2021-11-13 14:58:21.000,15.07
14063,3383,2021-11-13 17:47:31.000,10.98
14064,4040,2021-11-13 18:01:33.000,22.61
14065,1667,2021-11-13 18:42:54.000,28.17
14066,2589,2021-11-13 19:16:39.000,11.72
14068,2308,2021-11-13 22:57:59.000,42.09
14071,2653,2021-11-14 01:29:04.000,24.82
14072,2011,2021-11-14 02:04:25.000,17.3
14073,4602,2021-11-14 04:29:15.000,24.1
14074,4603,2021-11-14 04:37:15.000,18.25
14076,4019,2021-11-14 04:56:19.000,31.06
14077,1075,2021-11-14 05:49:12.000,12.63
14079,2239,2021-11-14 08:27:36.000,20.52
14080,3480,2021-11-14 08:42:16.000,18.25
14081,4605,2021-11-14 08:46:25.000,37.94
14083,3787,2021-11-14 11:37:02.000,17.23
14085,4176,2021-11-14 12:49:36.000,10.72
14084,3812,2021-11-14 13:01:38.000,82.08
14087,4259,2021-11-14 16:14:13.000,79.64
14088,1643,2021-11-14 17:46:37.000,9.74
14089,4597,2021-11-14 18:38:33.000,45.9
14090,3715,2021-11-14 18:55:46.000,19.6
14091,4608,2021-11-14 19:25:38.000,10.61
14092,1874,2021-11-14 20:21:45.000,36.46
14093,3050,2021-11-14 20:26:16.000,19.97
14094,4609,2021-11-14 21:08:56.000,15.7
14095,4212,2021-11-14 21:48:41.000,24.86
14096,3426,2021-11-14 22:09:07.000,19.06
14097,4610,2021-11-14 23:58:50.000,20.98
14098,3673,2021-11-15 00:53:44.000,18.06
14099,3483,2021-11-15 01:33:09.000,46.24
14101,3064,2021-11-15 01:50:16.000,18.62
14102,4611,2021-11-15 01:53:43.000,15.75
14103,3401,2021-11-15 02:33:10.000,21.4
14104,4612,2021-11-15 03:21:56.000,22.7
14105,3225,2021-11-15 04:10:45.000,48.6
14106,4613,2021-11-15 05:54:28.000,12.31
14107,4340,2021-11-15 07:27:24.000,30.62
14108,4614,2021-11-15 07:43:30.000,73.65
14109,3613,2021-11-15 08:29:49.000,12.26
14110,1950,2021-11-15 10:29:57.000,12.82
14113,4615,2021-11-15 15:11:41.000,20.98
14114,4616,2021-11-15 16:01:24.000,18.6
14116,3469,2021-11-15 16:14:39.000,14.96
14117,4618,2021-11-15 17:39:19.000,17.05
14120,4619,2021-11-15 19:07:55.000,9.15
14121,2817,2021-11-15 20:21:04.000,12.68
14122,4620,2021-11-15 20:21:54.000,24.3
14123,4621,2021-11-15 21:39:56.000,79.81
14124,3092,2021-11-15 22:19:25.000,17.76
14126,4074,2021-11-16 00:00:35.000,23.12
14127,2640,2021-11-16 00:19:38.000,11.85
14129,2608,2021-11-16 02:41:51.000,17.9
14130,4623,2021-11-16 02:47:31.000,11.72
14131,3752,2021-11-16 03:30:05.000,21.85
14132,4624,2021-11-16 04:35:57.000,13.02
14133,2591,2021-11-16 04:42:51.000,24.8
14134,4625,2021-11-16 05:25:22.000,9.37
14135,4626,2021-11-16 06:36:20.000,56.51
14137,4628,2021-11-16 07:30:00.000,18.7
14136,4627,2021-11-16 07:52:20.000,77.12
14138,1100,2021-11-16 08:04:37.000,13.76
14139,1236,2021-11-16 08:58:06.000,18.36
14140,4629,2021-11-16 10:57:26.000,35.52
14141,878,2021-11-16 11:43:31.000,51.03
14142,2180,2021-11-16 13:13:42.000,34.89
14144,4630,2021-11-16 14:13:10.000,20.08
14145,4248,2021-11-16 14:27:04.000,24.5
14146,4089,2021-11-16 15:51:37.000,15.02
14147,1667,2021-11-16 17:12:07.000,11.51
14148,4584,2021-11-16 17:42:43.000,35.44
14150,2930,2021-11-16 19:06:34.000,17.42
14153,4313,2021-11-16 20:50:38.000,13.94
14154,4238,2021-11-16 21:28:27.000,35.48
14155,4631,2021-11-16 21:36:26.000,20.16
14156,244,2021-11-16 22:19:41.000,65.59
14157,3474,2021-11-16 22:30:16.000,15.94
14158,4397,2021-11-17 00:57:17.000,28.56
14160,4632,2021-11-17 01:32:58.000,47.1
14162,4075,2021-11-17 01:58:44.000,17.42
14163,4633,2021-11-17 03:39:04.000,22.37
14165,2414,2021-11-17 10:33:10.000,10.98
14166,699,2021-11-17 10:47:04.000,34.89
14167,2867,2021-11-17 11:19:01.000,36.72
14168,4634,2021-11-17 12:48:55.000,87.12
14169,4343,2021-11-17 14:31:25.000,14.42
14170,3924,2021-11-17 14:42:13.000,79.75
14174,4011,2021-11-17 16:36:42.000,21.23
14175,3399,2021-11-17 17:30:53.000,21.24
14176,4635,2021-11-17 19:17:13.000,32.4
14177,2850,2021-11-17 20:09:40.000,16.15
14178,3836,2021-11-17 20:28:15.000,12.58
14179,4523,2021-11-17 23:06:50.000,9.52
14180,4636,2021-11-18 00:29:07.000,19.7
14181,4581,2021-11-18 00:59:29.000,47.92
14182,3731,2021-11-18 02:28:25.000,37.74
14184,2106,2021-11-18 04:39:24.000,24.03
14185,4637,2021-11-18 07:37:02.000,11.35
14186,1432,2021-11-18 08:53:15.000,18.08
14188,4638,2021-11-18 10:22:34.000,30.52
14189,3098,2021-11-18 11:48:14.000,38.7
14190,81,2021-11-18 11:53:25.000,19.7
14191,3518,2021-11-18 14:28:57.000,20.66
14192,2025,2021-11-18 14:47:49.000,15.51
14193,4639,2021-11-18 15:39:14.000,14.3
14194,4102,2021-11-18 16:39:13.000,95.84
14195,2529,2021-11-18 17:05:23.000,9.25
14196,3684,2021-11-18 17:34:52.000,22.36
14197,4640,2021-11-18 20:43:16.000,43.47
14199,4641,2021-11-18 21:18:50.000,22.95
14204,4121,2021-11-18 22:24:43.000,18.46
14202,4089,2021-11-18 22:26:41.000,32.96
14205,2412,2021-11-19 00:41:38.000,13.63
14207,3621,2021-11-19 02:30:43.000,15.85
14208,2601,2021-11-19 02:41:58.000,9.12
14210,3400,2021-11-19 03:25:01.000,17.3
14211,4643,2021-11-19 04:22:09.000,21.05
14212,4226,2021-11-19 05:20:49.000,27.2
14213,4644,2021-11-19 06:43:43.000,10.58
14214,4645,2021-11-19 07:42:25.000,13.14
14215,2142,2021-11-19 10:32:17.000,24.05
14216,3960,2021-11-19 10:44:17.000,12.6
14218,2862,2021-11-19 14:10:20.000,37.68
14219,4337,2021-11-19 14:40:31.000,22.11
14220,4646,2021-11-19 15:21:22.000,19.49
14221,4647,2021-11-19 15:27:01.000,39.45
14222,4585,2021-11-19 18:28:49.000,49.54
14224,4357,2021-11-19 19:47:27.000,24.75
14226,3820,2021-11-19 20:30:34.000,10.43
14227,4648,2021-11-19 21:13:39.000,10.58
14228,4649,2021-11-19 21:57:11.000,44.74
14229,3045,2021-11-20 01:34:37.000,24.06
14230,2674,2021-11-20 02:43:55.000,119.74
14232,4537,2021-11-20 06:59:39.000,37.38
14233,1674,2021-11-20 07:16:44.000,25.26
14234,2786,2021-11-20 08:14:01.000,12.01
14235,2869,2021-11-20 08:39:08.000,17.05
14236,4650,2021-11-20 11:23:05.000,43.55
14237,4156,2021-11-20 12:06:48.000,23.98
14238,4651,2021-11-20 12:41:21.000,15.42
14240,3780,2021-11-20 14:11:05.000,13.95
14241,4652,2021-11-20 14:16:27.000,18.97
14243,4538,2021-11-20 15:51:38.000,22.09
14245,4472,2021-11-20 17:25:29.000,16.3
14247,3581,2021-11-20 21:39:50.000,20.49
14249,3449,2021-11-21 00:24:18.000,9.26
14251,4654,2021-11-21 01:04:03.000,19.63
14250,4213,2021-11-21 01:06:28.000,112.07
14253,4656,2021-11-21 02:40:03.000,15.98
14255,3417,2021-11-21 03:48:33.000,70.77
14256,4658,2021-11-21 04:47:46.000,49.6
14257,4659,2021-11-21 05:59:28.000,24.34
14260,4660,2021-11-21 08:19:59.000,23.25
14261,4661,2021-11-21 09:01:01.000,11.26
14262,3705,2021-11-21 09:38:39.000,39.4
14264,601,2021-11-21 12:12:21.000,15.11
14265,4662,2021-11-21 12:56:50.000,24.94
14266,4663,2021-11-21 13:03:11.000,63.06
14267,4619,2021-11-21 13:50:38.000,19.53
14268,3621,2021-11-21 17:02:36.000,15.16
14269,4664,2021-11-21 17:43:56.000,36.86
14270,3783,2021-11-21 17:48:42.000,22.61
14272,4665,2021-11-21 18:16:06.000,22.25
14273,821,2021-11-21 20:11:33.000,19.42
14274,3614,2021-11-21 21:02:39.000,49.14
14275,4666,2021-11-21 22:46:55.000,58.33
14276,4667,2021-11-21 23:37:36.000,20.85
14277,1534,2021-11-22 00:19:59.000,15.4
14278,4611,2021-11-22 06:41:30.000,34.16
14281,4670,2021-11-22 09:13:56.000,23.97
14283,1503,2021-11-22 10:10:12.000,36.39
14284,3163,2021-11-22 11:16:51.000,19.93
14287,4672,2021-11-22 15:21:10.000,15.07
14288,3985,2021-11-22 16:15:33.000,10.18
14289,3871,2021-11-22 19:24:58.000,9.6
14290,3351,2021-11-22 22:52:01.000,22.91
14293,2608,2021-11-23 01:32:29.000,14.98
14294,1391,2021-11-23 01:36:05.000,13.26
14295,4116,2021-11-23 02:36:49.000,35.99
14296,4673,2021-11-23 03:04:35.000,35.44
14297,326,2021-11-23 04:36:26.000,15.42
14298,4674,2021-11-23 08:22:53.000,21.16
14299,4274,2021-11-23 09:03:31.000,37.92
14305,4675,2021-11-23 19:57:44.000,49.24
14304,4424,2021-11-23 20:22:42.000,60.64
14306,4386,2021-11-23 21:03:19.000,11.32
14307,4676,2021-11-23 21:39:06.000,12.68
14309,2153,2021-11-24 01:13:10.000,23.33
14310,4292,2021-11-24 01:27:31.000,22.24
14312,2004,2021-11-24 05:35:29.000,21.16
14314,4458,2021-11-24 05:48:56.000,33.96
14315,584,2021-11-24 06:30:27.000,9.12
14316,3914,2021-11-24 08:44:33.000,38.72
14317,4678,2021-11-24 09:00:52.000,13.26
14318,4151,2021-11-24 09:36:55.000,13.6
14319,4610,2021-11-24 10:05:07.000,18.3
14320,4557,2021-11-24 10:47:51.000,87.1
14321,4679,2021-11-24 11:54:34.000,11.94
14323,3451,2021-11-24 14:08:05.000,15.69
14325,117,2021-11-24 17:49:43.000,17.59
14326,1199,2021-11-24 17:51:22.000,9.01
14327,4680,2021-11-24 18:11:25.000,13.14
14328,3533,2021-11-24 18:16:16.000,28.62
14330,4682,2021-11-24 21:30:52.000,9.53
14331,1248,2021-11-24 21:51:55.000,44.66
14332,4683,2021-11-24 22:45:32.000,18.84
14333,4684,2021-11-25 00:19:22.000,36.86
14334,3374,2021-11-25 01:44:19.000,11.4
14335,4685,2021-11-25 04:46:23.000,22.66
14336,4686,2021-11-25 06:22:05.000,10.19
14337,4687,2021-11-25 06:24:03.000,11.51
14338,4688,2021-11-25 08:46:09.000,9.53
14339,1602,2021-11-25 09:51:48.000,21.64
14340,4469,2021-11-25 10:14:32.000,20.49
14341,4581,2021-11-25 11:08:06.000,42.75
14342,3345,2021-11-25 12:33:38.000,27.51
14344,2923,2021-11-25 16:34:15.000,11.09
14345,4565,2021-11-25 17:01:58.000,123.7
14346,3505,2021-11-25 17:34:38.000,41.72
14349,4017,2021-11-25 20:25:04.000,21.65
14350,2341,2021-11-25 20:28:34.000,9.26
14351,3992,2021-11-25 21:08:02.000,54.92
14352,4689,2021-11-25 21:22:07.000,18.29
14354,3889,2021-11-25 23:18:17.000,11.85
14355,4313,2021-11-26 01:47:22.000,108.24
14356,3533,2021-11-26 02:16:59.000,75.92
14359,3307,2021-11-26 03:00:08.000,31.1
14360,2104,2021-11-26 03:21:53.000,21.06
14361,3249,2021-11-26 03:26:50.000,12.68
14363,4116,2021-11-26 09:05:43.000,14.67
14364,3323,2021-11-26 11:24:44.000,58.35
14366,4692,2021-11-26 13:08:59.000,32.48
14367,4693,2021-11-26 13:58:48.000,17.61
14369,4695,2021-11-26 15:38:46.000,22.95
14370,3499,2021-11-26 15:46:21.000,32.32
14373,3288,2021-11-26 17:40:56.000,18.32
14374,4697,2021-11-26 20:38:22.000,46.66
14375,4533,2021-11-26 20:42:10.000,23.44
14376,4698,2021-11-26 20:54:09.000,16.03
14378,1816,2021-11-26 23:07:34.000,14.49
14379,4640,2021-11-27 00:26:53.000,16.35
14381,2496,2021-11-27 01:01:24.000,9.09
14382,2423,2021-11-27 01:26:24.000,44.79
14384,2812,2021-11-27 03:10:22.000,17.76
14385,2657,2021-11-27 04:47:18.000,17.3
14387,1113,2021-11-27 07:10:24.000,15.22
14388,803,2021-11-27 07:43:12.000,18.34
14389,1060,2021-11-27 08:45:30.000,9.59
14391,4700,2021-11-27 13:37:22.000,14.49
14393,3744,2021-11-27 14:51:55.000,13.91
14395,4469,2021-11-27 16:27:56.000,12.43
14396,1451,2021-11-27 16:49:55.000,16.8
14399,3744,2021-11-27 18:50:07.000,9.52
14400,4398,2021-11-27 19:27:31.000,21.05
14402,4703,2021-11-27 21:28:10.000,14.68
14405,4704,2021-11-27 22:36:15.000,11.09
14406,4705,2021-11-27 23:31:04.000,89.84
14407,4706,2021-11-28 01:13:26.000,57.7
14408,4078,2021-11-28 02:55:04.000,18.6
14409,1385,2021-11-28 04:20:19.000,29.13
14410,4705,2021-11-28 04:35:58.000,11.24
14411,3796,2021-11-28 04:38:29.000,28.84
14412,2416,2021-11-28 05:10:41.000,9.12
14414,3613,2021-11-28 06:31:02.000,11.82
14415,1212,2021-11-28 07:19:10.000,21.83
14416,4708,2021-11-28 08:03:44.000,19.6
14418,4709,2021-11-28 12:09:32.000,69.99
14421,4593,2021-11-28 13:54:54.000,12.73
14419,4710,2021-11-28 14:02:12.000,95
14422,2866,2021-11-28 17:12:23.000,15.42
14424,4711,2021-11-28 19:06:34.000,206.96
14425,4572,2021-11-28 19:46:37.000,14.93
14426,4712,2021-11-28 19:58:34.000,24.63
14427,3534,2021-11-28 21:00:46.000,23.51
14428,4713,2021-11-28 21:08:16.000,24.62
14430,4714,2021-11-28 22:21:36.000,18.98
14432,3688,2021-11-28 23:10:34.000,96.12
14433,4715,2021-11-28 23:58:18.000,13.4
14436,4103,2021-11-29 01:01:33.000,9.3
14437,4631,2021-11-29 01:01:51.000,10.93
14438,4717,2021-11-29 03:48:29.000,12.3
14440,4718,2021-11-29 05:45:59.000,9.93
14441,1926,2021-11-29 07:29:00.000,65.27
14443,3883,2021-11-29 11:06:51.000,14.91
14444,4719,2021-11-29 11:48:32.000,15.26
14446,2998,2021-11-29 13:03:48.000,31.83
14445,3358,2021-11-29 13:04:13.000,56.89
14447,4225,2021-11-29 13:10:06.000,13.4
14448,4700,2021-11-29 13:22:45.000,23.57
14449,4624,2021-11-29 13:27:27.000,22.24
14450,4720,2021-11-29 14:21:14.000,13.07
14451,3924,2021-11-29 15:49:13.000,13.76
14453,4721,2021-11-29 16:23:23.000,12.37
14454,4722,2021-11-29 16:27:01.000,12.07
14456,4723,2021-11-29 18:24:09.000,13.76
14457,2433,2021-11-29 22:25:49.000,15.7
14458,3863,2021-11-29 23:27:51.000,22.36
14459,4724,2021-11-30 00:03:43.000,16.54
14462,4256,2021-11-30 04:34:44.000,62.79
14463,4570,2021-11-30 04:59:55.000,19.1
14466,4725,2021-11-30 09:49:42.000,23.59
14470,4726,2021-11-30 15:11:37.000,24.57
14473,3709,2021-11-30 16:25:07.000,10.61
14474,3978,2021-11-30 16:25:31.000,20.17
14475,3852,2021-11-30 16:45:55.000,16.57
14476,2418,2021-11-30 18:29:27.000,22.46
14477,4213,2021-11-30 19:13:18.000,11.32
14478,1181,2021-11-30 20:34:44.000,11.03
14479,4728,2021-11-30 23:30:06.000,22.42
14480,4560,2021-11-30 23:51:10.000,19.08
14481,4729,2021-12-01 00:46:05.000,21.85
14483,3761,2021-12-01 02:38:17.000,9.17
14484,2498,2021-12-01 05:15:46.000,12.84
14485,4730,2021-12-01 07:20:03.000,11.94
14486,1421,2021-12-01 07:36:09.000,10.49
14487,4731,2021-12-01 09:21:22.000,45.98
14488,4732,2021-12-01 09:30:45.000,23.81
14489,1761,2021-12-01 10:04:29.000,18.86
