order_id,order_date,order_amount,order_quantity,client_type
979,2022-04-29 16:53:08.262754252,89.1,4,corporate
980,2022-04-29 19:47:54.958319440,85.5,1,corporate
981,2022-04-29 22:42:41.653884628,87.3,2,individual
982,2022-04-30 01:37:28.349449816,98.1,1,corporate
983,2022-04-30 04:32:15.045015006,82.8,3,individual
984,2022-04-30 07:27:01.740580194,86.4,3,individual
985,2022-04-30 10:21:48.436145382,93.6,2,individual
986,2022-04-30 13:16:35.131710570,86.4,1,individual
987,2022-04-30 16:11:21.827275758,98.1,4,corporate
988,2022-04-30 19:06:08.522840948,96.3,3,individual
989,2022-04-30 22:00:55.218406136,82.8,2,individual
990,2022-05-01 00:55:41.913971324,97.2,3,individual
991,2022-05-01 03:50:28.609536512,85.5,2,corporate
992,2022-05-01 06:45:15.305101700,85.5,3,corporate
993,2022-05-01 09:40:02.000666890,97.2,4,corporate
994,2022-05-01 12:34:48.696232078,92.7,4,corporate
995,2022-05-01 15:29:35.391797266,82.8,1,individual
996,2022-05-01 18:24:22.087362454,81.9,2,individual
997,2022-05-01 21:19:08.782927642,84.6,3,individual
998,2022-05-02 00:13:55.478492832,90.0,2,corporate
999,2022-05-02 03:08:42.174058020,91.8,1,individual
1000,2022-05-02 06:03:28.869623208,81.0,1,corporate
1001,2022-05-02 08:58:15.565188396,91.8,3,individual
1002,2022-05-02 11:53:02.260753584,91.8,1,individual
1003,2022-05-02 14:47:48.956318774,82.8,2,corporate
1004,2022-05-02 17:42:35.651883962,92.7,3,individual
1005,2022-05-02 20:37:22.347449150,89.1,2,individual
1006,2022-05-02 23:32:09.043014338,93.6,1,corporate
1007,2022-05-03 02:26:55.738579526,94.5,4,corporate
1008,2022-05-03 05:21:42.434144716,95.4,3,individual
1009,2022-05-03 08:16:29.129709904,93.6,2,corporate
1010,2022-05-03 11:11:15.825275092,88.2,1,individual
1011,2022-05-03 14:06:02.520840280,83.7,1,corporate
1012,2022-05-03 17:00:49.216405468,90.0,4,individual
1013,2022-05-03 19:55:35.911970658,89.1,4,corporate
1014,2022-05-03 22:50:22.607535846,94.5,1,individual
1015,2022-05-04 01:45:09.303101034,93.6,4,corporate
1016,2022-05-04 04:39:55.998666222,84.6,2,individual
1017,2022-05-04 07:34:42.694231410,92.7,3,corporate
1018,2022-05-04 10:29:29.389796600,84.6,3,individual
1019,2022-05-04 13:24:16.085361788,81.9,3,individual
1020,2022-05-04 16:19:02.780926976,86.4,2,individual
1021,2022-05-04 19:13:49.476492164,83.7,3,individual
1022,2022-05-04 22:08:36.172057352,90.0,3,individual
1023,2022-05-05 01:03:22.867622542,92.7,3,corporate
1024,2022-05-05 03:58:09.563187730,89.1,2,individual
1025,2022-05-05 06:52:56.258752918,96.3,4,individual
1026,2022-05-05 09:47:42.954318106,86.4,2,individual
1027,2022-05-05 12:42:29.649883294,85.5,3,individual
1028,2022-05-05 15:37:16.345448484,86.4,1,individual
1029,2022-05-05 18:32:03.041013672,81.9,4,corporate
1030,2022-05-05 21:26:49.736578860,88.2,3,individual
1031,2022-05-06 00:21:36.432144048,85.5,1,individual
1032,2022-05-06 03:16:23.127709236,90.0,4,corporate
1033,2022-05-06 06:11:09.823274426,85.5,1,corporate
1034,2022-05-06 09:05:56.518839614,98.1,4,individual
1035,2022-05-06 12:00:43.214404802,82.8,3,individual
1036,2022-05-06 14:55:29.909969990,81.9,1,corporate
1037,2022-05-06 17:50:16.605535178,96.3,2,individual
1038,2022-05-06 20:45:03.301100368,97.2,2,corporate
1039,2022-05-06 23:39:49.996665556,85.5,1,corporate
1040,2022-05-07 02:34:36.692230744,96.3,3,individual
1041,2022-05-07 05:29:23.387795932,81.9,3,corporate
1042,2022-05-07 08:24:10.083361120,84.6,1,corporate
1043,2022-05-07 11:18:56.778926310,86.4,1,individual
1044,2022-05-07 14:13:43.474491498,85.5,1,corporate
1045,2022-05-07 17:08:30.170056686,83.7,1,corporate
1046,2022-05-07 20:03:16.865621874,81.9,1,corporate
1047,2022-05-07 22:58:03.561187062,98.1,4,individual
1048,2022-05-08 01:52:50.256752252,96.3,2,corporate
1049,2022-05-08 04:47:36.952317440,87.3,1,corporate
1050,2022-05-08 07:42:23.647882628,91.8,3,corporate
1051,2022-05-08 10:37:10.343447816,91.8,2,corporate
1052,2022-05-08 13:31:57.039013004,86.4,4,individual
1053,2022-05-08 16:26:43.734578194,91.8,1,individual
1054,2022-05-08 19:21:30.430143382,98.1,4,corporate
1055,2022-05-08 22:16:17.125708570,90.0,2,individual
1056,2022-05-09 01:11:03.821273758,83.7,1,individual
1057,2022-05-09 04:05:50.516838946,82.8,2,corporate
1058,2022-05-09 07:00:37.212404136,96.3,3,individual
1059,2022-05-09 09:55:23.907969324,94.5,2,individual
1060,2022-05-09 12:50:10.603534512,90.0,2,individual
1061,2022-05-09 15:44:57.299099700,88.2,4,corporate
1062,2022-05-09 18:39:43.994664888,83.7,3,corporate
1063,2022-05-09 21:34:30.690230078,86.4,3,individual
1064,2022-05-10 00:29:17.385795266,90.0,2,corporate
1065,2022-05-10 03:24:04.081360454,82.8,4,individual
1066,2022-05-10 06:18:50.776925642,90.9,1,corporate
1067,2022-05-10 09:13:37.472490830,82.8,1,corporate
1068,2022-05-10 12:08:24.168056020,85.5,2,corporate
1069,2022-05-10 15:03:10.863621208,90.9,4,corporate
1070,2022-05-10 17:57:57.559186396,89.1,2,individual
1071,2022-05-10 20:52:44.254751584,90.9,4,corporate
1072,2022-05-10 23:47:30.950316772,83.7,3,individual
1073,2022-05-11 02:42:17.645881962,87.3,4,individual
1074,2022-05-11 05:37:04.341447150,91.8,1,individual
1075,2022-05-11 08:31:51.037012338,86.4,2,corporate
1076,2022-05-11 11:26:37.732577526,90.9,1,corporate
1077,2022-05-11 14:21:24.428142714,90.0,4,individual
1078,2022-05-11 17:16:11.123707904,85.5,3,corporate
1079,2022-05-11 20:10:57.819273092,83.7,2,corporate
1080,2022-05-11 23:05:44.514838280,90.0,1,individual
1081,2022-05-12 02:00:31.210403468,81.9,1,corporate
1082,2022-05-12 04:55:17.905968656,89.1,1,corporate
1083,2022-05-12 07:50:04.601533844,95.4,1,individual
1084,2022-05-12 10:44:51.297099034,92.7,1,individual
1085,2022-05-12 13:39:37.992664222,96.3,3,individual
1086,2022-05-12 16:34:24.688229410,86.4,1,individual
1087,2022-05-12 19:29:11.383794598,87.3,4,individual
1088,2022-05-12 22:23:58.079359786,86.4,2,individual
1089,2022-05-13 01:18:44.774924976,93.6,4,individual
1090,2022-05-13 04:13:31.470490164,81.9,1,individual
1091,2022-05-13 07:08:18.166055352,90.9,4,corporate
1092,2022-05-13 10:03:04.861620540,90.0,2,corporate
1093,2022-05-13 12:57:51.557185728,92.7,3,corporate
1094,2022-05-13 15:52:38.252750918,92.7,4,corporate
1095,2022-05-13 18:47:24.948316106,87.3,1,corporate
1096,2022-05-13 21:42:11.643881294,81.0,1,individual
1097,2022-05-14 00:36:58.339446482,89.1,4,individual
1098,2022-05-14 03:31:45.035011670,87.3,4,corporate
1099,2022-05-14 06:26:31.730576860,94.5,4,corporate
1100,2022-05-14 09:21:18.426142048,83.7,1,individual
1101,2022-05-14 12:16:05.121707236,84.6,2,individual
1102,2022-05-14 15:10:51.817272424,97.2,2,corporate
1103,2022-05-14 18:05:38.512837612,83.7,2,individual
1104,2022-05-14 21:00:25.208402802,88.2,2,corporate
1105,2022-05-14 23:55:11.903967990,97.2,4,corporate
1106,2022-05-15 02:49:58.599533178,94.5,1,individual
1107,2022-05-15 05:44:45.295098366,81.9,4,individual
1108,2022-05-15 08:39:31.990663554,81.9,3,corporate
1109,2022-05-15 11:34:18.686228744,85.5,3,corporate
1110,2022-05-15 14:29:05.381793932,81.0,3,individual
1111,2022-05-15 17:23:52.077359120,81.0,3,corporate
1112,2022-05-15 20:18:38.772924308,84.6,1,individual
1113,2022-05-15 23:13:25.468489496,81.0,1,corporate
1114,2022-05-16 02:08:12.164054686,86.4,2,corporate
1115,2022-05-16 05:02:58.859619874,96.3,4,individual
1116,2022-05-16 07:57:45.555185062,81.0,4,individual
1117,2022-05-16 10:52:32.250750250,82.8,2,corporate
1118,2022-05-16 13:47:18.946315438,88.2,2,individual
1119,2022-05-16 16:42:05.641880628,84.6,1,corporate
1120,2022-05-16 19:36:52.337445816,96.3,2,corporate
1121,2022-05-16 22:31:39.033011004,82.8,3,corporate
1122,2022-05-17 01:26:25.728576192,84.6,1,corporate
1123,2022-05-17 04:21:12.424141380,81.0,2,individual
1124,2022-05-17 07:15:59.119706570,92.7,2,individual
1125,2022-05-17 10:10:45.815271758,90.9,2,individual
1126,2022-05-17 13:05:32.510836946,90.0,2,corporate
1127,2022-05-17 16:00:19.206402134,93.6,4,individual
1128,2022-05-17 18:55:05.901967322,83.7,2,corporate
1129,2022-05-17 21:49:52.597532512,87.3,3,corporate
1130,2022-05-18 00:44:39.293097700,88.2,2,individual
1131,2022-05-18 03:39:25.988662888,81.9,3,individual
1132,2022-05-18 06:34:12.684228076,92.7,3,individual
1133,2022-05-18 09:28:59.379793264,87.3,2,individual
1134,2022-05-18 12:23:46.075358454,81.0,3,individual
1135,2022-05-18 15:18:32.770923642,90.0,3,individual
1136,2022-05-18 18:13:19.466488830,83.7,4,individual
1137,2022-05-18 21:08:06.162054018,89.1,2,individual
1138,2022-05-19 00:02:52.857619206,98.1,3,individual
1139,2022-05-19 02:57:39.553184396,96.3,2,individual
1140,2022-05-19 05:52:26.248749584,94.5,3,corporate
1141,2022-05-19 08:47:12.944314772,82.8,1,corporate
1142,2022-05-19 11:41:59.639879960,95.4,4,individual
1143,2022-05-19 14:36:46.335445148,90.9,1,individual
1144,2022-05-19 17:31:33.031010338,90.0,1,corporate
1145,2022-05-19 20:26:19.726575526,85.5,4,individual
1146,2022-05-19 23:21:06.422140714,92.7,3,corporate
1147,2022-05-20 02:15:53.117705902,90.0,3,individual
1148,2022-05-20 05:10:39.813271090,90.0,1,corporate
1149,2022-05-20 08:05:26.508836280,84.6,4,corporate
1150,2022-05-20 11:00:13.204401468,88.2,2,corporate
1151,2022-05-20 13:54:59.899966656,85.5,4,individual
1152,2022-05-20 16:49:46.595531844,96.3,1,corporate
1153,2022-05-20 19:44:33.291097032,93.6,2,individual
1154,2022-05-20 22:39:19.986662222,96.3,4,corporate
1155,2022-05-21 01:34:06.682227410,94.5,4,individual
1156,2022-05-21 04:28:53.377792598,86.4,4,corporate
1157,2022-05-21 07:23:40.073357786,97.2,4,individual
1158,2022-05-21 10:18:26.768922974,95.4,1,individual
1159,2022-05-21 13:13:13.464488164,81.9,4,corporate
1160,2022-05-21 16:08:00.160053352,94.5,1,corporate
1161,2022-05-21 19:02:46.855618540,94.5,2,corporate
1162,2022-05-21 21:57:33.551183728,93.6,3,individual
1163,2022-05-22 00:52:20.246748916,93.6,1,corporate
1164,2022-05-22 03:47:06.942314106,86.4,1,individual
1165,2022-05-22 06:41:53.637879294,87.3,4,corporate
1166,2022-05-22 09:36:40.333444482,98.1,2,corporate
1167,2022-05-22 12:31:27.029009670,97.2,1,individual
1168,2022-05-22 15:26:13.724574858,91.8,1,corporate
1169,2022-05-22 18:21:00.420140048,96.3,1,corporate
1170,2022-05-22 21:15:47.115705236,86.4,1,individual
1171,2022-05-23 00:10:33.811270424,97.2,1,corporate
1172,2022-05-23 03:05:20.506835612,94.5,2,corporate
1173,2022-05-23 06:00:07.202400800,81.0,3,individual
1174,2022-05-23 08:54:53.897965990,96.3,3,corporate
1175,2022-05-23 11:49:40.593531178,81.0,4,corporate
1176,2022-05-23 14:44:27.289096366,90.0,1,corporate
1177,2022-05-23 17:39:13.984661554,86.4,1,corporate
1178,2022-05-23 20:34:00.680226742,81.9,3,individual
1179,2022-05-23 23:28:47.375791932,92.7,3,corporate
1180,2022-05-24 02:23:34.071357120,85.5,2,corporate
1181,2022-05-24 05:18:20.766922308,93.6,1,individual
1182,2022-05-24 08:13:07.462487496,98.1,2,corporate
1183,2022-05-24 11:07:54.158052684,93.6,4,individual
1184,2022-05-24 14:02:40.853617874,90.0,4,individual
1185,2022-05-24 16:57:27.549183062,90.9,2,corporate
1186,2022-05-24 19:52:14.244748250,81.9,4,individual
1187,2022-05-24 22:47:00.940313438,89.1,4,corporate
1188,2022-05-25 01:41:47.635878626,81.0,3,corporate
1189,2022-05-25 04:36:34.331443816,92.7,2,corporate
1190,2022-05-25 07:31:21.027009004,81.0,4,individual
1191,2022-05-25 10:26:07.722574192,86.4,2,individual
1192,2022-05-25 13:20:54.418139380,94.5,3,individual
1193,2022-05-25 16:15:41.113704568,92.7,2,corporate
1194,2022-05-25 19:10:27.809269758,90.0,3,individual
1195,2022-05-25 22:05:14.504834946,90.0,1,individual
1196,2022-05-26 01:00:01.200400134,98.1,1,corporate
1197,2022-05-26 03:54:47.895965322,92.7,4,individual
1198,2022-05-26 06:49:34.591530510,93.6,2,individual
1199,2022-05-26 09:44:21.287095698,91.8,1,individual
1200,2022-05-26 12:39:07.982660888,91.8,3,corporate
1201,2022-05-26 15:33:54.678226076,91.8,3,corporate
1202,2022-05-26 18:28:41.373791264,92.7,2,corporate
1203,2022-05-26 21:23:28.069356452,89.1,2,corporate
1204,2022-05-27 00:18:14.764921640,97.2,4,individual
1205,2022-05-27 03:13:01.460486830,90.0,2,corporate
1206,2022-05-27 06:07:48.156052018,92.7,2,corporate
1207,2022-05-27 09:02:34.851617206,90.9,3,individual
1208,2022-05-27 11:57:21.547182394,89.1,4,individual
1209,2022-05-27 14:52:08.242747582,86.4,2,individual
1210,2022-05-27 17:46:54.938312772,86.4,4,corporate
1211,2022-05-27 20:41:41.633877960,81.9,4,corporate
1212,2022-05-27 23:36:28.329443148,81.0,4,individual
1213,2022-05-28 02:31:15.025008336,90.9,1,individual
1214,2022-05-28 05:26:01.720573524,85.5,1,corporate
1215,2022-05-28 08:20:48.416138714,91.8,3,individual
1216,2022-05-28 11:15:35.111703902,91.8,2,corporate
1217,2022-05-28 14:10:21.807269090,98.1,1,individual
1218,2022-05-28 17:05:08.502834278,84.6,4,individual
1219,2022-05-28 19:59:55.198399466,82.8,1,individual
1220,2022-05-28 22:54:41.893964656,85.5,2,corporate
1221,2022-05-29 01:49:28.589529844,88.2,4,corporate
1222,2022-05-29 04:44:15.285095032,90.9,2,individual
1223,2022-05-29 07:39:01.980660220,81.9,2,corporate
1224,2022-05-29 10:33:48.676225408,91.8,2,corporate
1225,2022-05-29 13:28:35.371790598,92.7,3,corporate
1226,2022-05-29 16:23:22.067355786,81.0,1,corporate
1227,2022-05-29 19:18:08.762920974,98.1,2,individual
1228,2022-05-29 22:12:55.458486162,92.7,2,corporate
1229,2022-05-30 01:07:42.154051350,92.7,1,individual
1230,2022-05-30 04:02:28.849616540,83.7,1,individual
1231,2022-05-30 06:57:15.545181728,90.0,4,corporate
1232,2022-05-30 09:52:02.240746916,82.8,1,corporate
1233,2022-05-30 12:46:48.936312104,84.6,1,corporate
1234,2022-05-30 15:41:35.631877292,86.4,2,corporate
1235,2022-05-30 18:36:22.327442482,88.2,3,corporate
1236,2022-05-30 21:31:09.023007670,96.3,4,corporate
1237,2022-05-31 00:25:55.718572858,81.0,2,corporate
1238,2022-05-31 03:20:42.414138046,97.2,3,individual
1239,2022-05-31 06:15:29.109703234,83.7,2,individual
1240,2022-05-31 09:10:15.805268424,86.4,3,individual
1241,2022-05-31 12:05:02.500833612,89.1,1,individual
1242,2022-05-31 14:59:49.196398800,92.7,3,individual
1243,2022-05-31 17:54:35.891963988,81.9,1,corporate
1244,2022-05-31 20:49:22.587529176,84.6,3,corporate
1245,2022-05-31 23:44:09.283094366,90.0,3,corporate
1246,2022-06-01 02:38:55.978659554,86.4,1,individual
1247,2022-06-01 05:33:42.674224742,82.8,4,individual
1248,2022-06-01 08:28:29.369789930,95.4,4,individual
1249,2022-06-01 11:23:16.065355118,97.2,3,corporate
1250,2022-06-01 14:18:02.760920308,96.3,1,corporate
1251,2022-06-01 17:12:49.456485496,89.1,4,individual
1252,2022-06-01 20:07:36.152050684,97.2,2,individual
1253,2022-06-01 23:02:22.847615872,87.3,1,individual
1254,2022-06-02 01:57:09.543181060,95.4,4,individual
1255,2022-06-02 04:51:56.238746250,88.2,4,corporate
1256,2022-06-02 07:46:42.934311438,94.5,3,individual
1257,2022-06-02 10:41:29.629876626,82.8,1,individual
1258,2022-06-02 13:36:16.325441814,90.9,3,individual
1259,2022-06-02 16:31:03.021007002,95.4,3,individual
1260,2022-06-02 19:25:49.716572192,88.2,4,corporate
1261,2022-06-02 22:20:36.412137380,81.9,1,individual
1262,2022-06-03 01:15:23.107702568,87.3,4,corporate
1263,2022-06-03 04:10:09.803267756,87.3,1,individual
1264,2022-06-03 07:04:56.498832944,85.5,1,corporate
1265,2022-06-03 09:59:43.194398134,95.4,3,individual
1266,2022-06-03 12:54:29.889963322,93.6,3,corporate
1267,2022-06-03 15:49:16.585528510,84.6,2,corporate
1268,2022-06-03 18:44:03.281093698,82.8,3,individual
1269,2022-06-03 21:38:49.976658886,95.4,4,corporate
1270,2022-06-04 00:33:36.672224076,91.8,2,individual
1271,2022-06-04 03:28:23.367789264,88.2,2,individual
1272,2022-06-04 06:23:10.063354452,88.2,2,corporate
1273,2022-06-04 09:17:56.758919640,90.9,4,individual
1274,2022-06-04 12:12:43.454484828,83.7,2,individual
1275,2022-06-04 15:07:30.150050018,81.9,2,individual
1276,2022-06-04 18:02:16.845615206,90.9,2,individual
1277,2022-06-04 20:57:03.541180394,85.5,1,corporate
1278,2022-06-04 23:51:50.236745582,85.5,1,corporate
1279,2022-06-05 02:46:36.932310770,84.6,1,individual
1280,2022-06-05 05:41:23.627875960,85.5,2,corporate
1281,2022-06-05 08:36:10.323441148,88.2,3,corporate
1282,2022-06-05 11:30:57.019006336,98.1,3,corporate
1283,2022-06-05 14:25:43.714571524,90.0,4,corporate
1284,2022-06-05 17:20:30.410136712,97.2,1,individual
1285,2022-06-05 20:15:17.105701902,96.3,1,corporate
1286,2022-06-05 23:10:03.801267090,81.9,2,corporate
1287,2022-06-06 02:04:50.496832278,94.5,4,corporate
1288,2022-06-06 04:59:37.192397466,95.4,1,corporate
1289,2022-06-06 07:54:23.887962654,91.8,1,corporate
1290,2022-06-06 10:49:10.583527844,82.8,3,individual
1291,2022-06-06 13:43:57.279093032,90.0,1,corporate
1292,2022-06-06 16:38:43.974658220,91.8,4,individual
1293,2022-06-06 19:33:30.670223408,92.7,2,corporate
1294,2022-06-06 22:28:17.365788596,90.0,3,corporate
1295,2022-06-07 01:23:04.061353786,90.9,3,individual
1296,2022-06-07 04:17:50.756918974,90.0,4,individual
1297,2022-06-07 07:12:37.452484162,90.0,1,corporate
1298,2022-06-07 10:07:24.148049350,90.9,4,individual
1299,2022-06-07 13:02:10.843614538,91.8,3,individual
1300,2022-06-07 15:56:57.539179728,93.6,2,individual
1301,2022-06-07 18:51:44.234744916,91.8,4,corporate
1302,2022-06-07 21:46:30.930310104,94.5,3,corporate
1303,2022-06-08 00:41:17.625875292,86.4,3,corporate
1304,2022-06-08 03:36:04.321440480,97.2,3,individual
1305,2022-06-08 06:30:51.017005670,85.5,3,corporate
1306,2022-06-08 09:25:37.712570858,90.0,1,corporate
1307,2022-06-08 12:20:24.408136046,96.3,3,individual
1308,2022-06-08 15:15:11.103701234,81.9,2,corporate
1309,2022-06-08 18:09:57.799266422,98.1,4,corporate
1310,2022-06-08 21:04:44.494831610,92.7,4,corporate
1311,2022-06-08 23:59:31.190396800,97.2,2,corporate
1312,2022-06-09 02:54:17.885961988,92.7,3,corporate
1313,2022-06-09 05:49:04.581527176,96.3,3,corporate
1314,2022-06-09 08:43:51.277092364,83.7,4,corporate
1315,2022-06-09 11:38:37.972657552,82.8,2,individual
1316,2022-06-09 14:33:24.668222742,85.5,2,individual
1317,2022-06-09 17:28:11.363787930,90.9,1,individual
1318,2022-06-09 20:22:58.059353118,90.9,3,individual
1319,2022-06-09 23:17:44.754918306,89.1,3,corporate
1320,2022-06-10 02:12:31.450483494,91.8,3,individual
1321,2022-06-10 05:07:18.146048684,88.2,2,individual
1322,2022-06-10 08:02:04.841613872,94.5,1,individual
1323,2022-06-10 10:56:51.537179060,85.5,2,corporate
1324,2022-06-10 13:51:38.232744248,89.1,1,corporate
1325,2022-06-10 16:46:24.928309436,90.9,1,individual
1326,2022-06-10 19:41:11.623874626,89.1,2,corporate
1327,2022-06-10 22:35:58.319439814,84.6,3,corporate
1328,2022-06-11 01:30:45.015005002,84.6,1,individual
1329,2022-06-11 04:25:31.710570190,93.6,3,corporate
1330,2022-06-11 07:20:18.406135378,91.8,1,corporate
1331,2022-06-11 10:15:05.101700568,91.8,3,individual
1332,2022-06-11 13:09:51.797265756,96.3,1,individual
1333,2022-06-11 16:04:38.492830944,85.5,2,corporate
1334,2022-06-11 18:59:25.188396132,81.9,1,corporate
1335,2022-06-11 21:54:11.883961320,81.9,1,corporate
1336,2022-06-12 00:48:58.579526510,98.1,1,corporate
1337,2022-06-12 03:43:45.275091698,96.3,4,individual
1338,2022-06-12 06:38:31.970656886,87.3,4,individual
1339,2022-06-12 09:33:18.666222074,88.2,4,corporate
1340,2022-06-12 12:28:05.361787262,93.6,3,corporate
1341,2022-06-12 15:22:52.057352452,91.8,4,individual
1342,2022-06-12 18:17:38.752917640,97.2,4,individual
1343,2022-06-12 21:12:25.448482828,83.7,1,individual
1344,2022-06-13 00:07:12.144048016,94.5,4,corporate
1345,2022-06-13 03:01:58.839613204,90.9,4,individual
1346,2022-06-13 05:56:45.535178394,93.6,4,corporate
1347,2022-06-13 08:51:32.230743582,88.2,2,corporate
1348,2022-06-13 11:46:18.926308770,98.1,4,individual
1349,2022-06-13 14:41:05.621873958,90.0,4,corporate
1350,2022-06-13 17:35:52.317439146,92.7,4,corporate
1351,2022-06-13 20:30:39.013004336,84.6,4,corporate
1352,2022-06-13 23:25:25.708569524,90.0,3,corporate
1353,2022-06-14 02:20:12.404134712,88.2,4,individual
1354,2022-06-14 05:14:59.099699900,92.7,3,individual
1355,2022-06-14 08:09:45.795265088,96.3,3,individual
1356,2022-06-14 11:04:32.490830278,93.6,3,corporate
1357,2022-06-14 13:59:19.186395466,81.0,2,individual
1358,2022-06-14 16:54:05.881960654,92.7,3,individual
1359,2022-06-14 19:48:52.577525842,88.2,2,corporate
1360,2022-06-14 22:43:39.273091030,94.5,1,corporate
1361,2022-06-15 01:38:25.968656220,85.5,3,corporate
1362,2022-06-15 04:33:12.664221408,87.3,2,corporate
1363,2022-06-15 07:27:59.359786596,96.3,4,individual
1364,2022-06-15 10:22:46.055351784,87.3,1,individual
1365,2022-06-15 13:17:32.750916972,90.9,2,individual
1366,2022-06-15 16:12:19.446482162,89.1,2,corporate
1367,2022-06-15 19:07:06.142047350,90.0,4,individual
1368,2022-06-15 22:01:52.837612538,87.3,1,individual
1369,2022-06-16 00:56:39.533177726,97.2,1,individual
1370,2022-06-16 03:51:26.228742914,94.5,3,individual
1371,2022-06-16 06:46:12.924308104,84.6,3,individual
1372,2022-06-16 09:40:59.619873292,95.4,4,individual
1373,2022-06-16 12:35:46.315438480,96.3,1,corporate
1374,2022-06-16 15:30:33.011003668,96.3,2,corporate
1375,2022-06-16 18:25:19.706568856,96.3,3,individual
1376,2022-06-16 21:20:06.402134046,89.1,3,individual
1377,2022-06-17 00:14:53.097699234,87.3,2,individual
1378,2022-06-17 03:09:39.793264422,89.1,2,corporate
1379,2022-06-17 06:04:26.488829610,96.3,2,corporate
1380,2022-06-17 08:59:13.184394798,90.9,2,individual
1381,2022-06-17 11:53:59.879959988,96.3,4,individual
1382,2022-06-17 14:48:46.575525176,88.2,3,corporate
1383,2022-06-17 17:43:33.271090364,81.0,4,corporate
1384,2022-06-17 20:38:19.966655552,96.3,1,corporate
1385,2022-06-17 23:33:06.662220740,98.1,2,corporate
1386,2022-06-18 02:27:53.357785930,90.0,1,corporate
1387,2022-06-18 05:22:40.053351118,94.5,4,individual
1388,2022-06-18 08:17:26.748916306,94.5,2,corporate
1389,2022-06-18 11:12:13.444481494,87.3,3,corporate
1390,2022-06-18 14:07:00.140046682,85.5,3,individual
1391,2022-06-18 17:01:46.835611872,89.1,3,individual
1392,2022-06-18 19:56:33.531177060,87.3,3,corporate
1393,2022-06-18 22:51:20.226742248,96.3,4,corporate
1394,2022-06-19 01:46:06.922307436,86.4,2,corporate
1395,2022-06-19 04:40:53.617872624,90.0,2,corporate
1396,2022-06-19 07:35:40.313437814,81.9,1,individual
1397,2022-06-19 10:30:27.009003002,94.5,1,corporate
1398,2022-06-19 13:25:13.704568190,98.1,1,corporate
1399,2022-06-19 16:20:00.400133378,82.8,4,corporate
1400,2022-06-19 19:14:47.095698566,91.8,1,corporate
1401,2022-06-19 22:09:33.791263756,88.2,1,individual
1402,2022-06-20 01:04:20.486828944,95.4,2,individual
1403,2022-06-20 03:59:07.182394132,81.9,1,individual
1404,2022-06-20 06:53:53.877959320,90.0,1,corporate
1405,2022-06-20 09:48:40.573524508,90.0,3,corporate
1406,2022-06-20 12:43:27.269089698,90.0,2,individual
1407,2022-06-20 15:38:13.964654886,86.4,4,corporate
1408,2022-06-20 18:33:00.660220074,90.9,4,individual
1409,2022-06-20 21:27:47.355785262,85.5,1,individual
1410,2022-06-21 00:22:34.051350450,93.6,4,corporate
1411,2022-06-21 03:17:20.746915640,92.7,3,corporate
1412,2022-06-21 06:12:07.442480828,86.4,1,corporate
1413,2022-06-21 09:06:54.138046016,90.0,1,corporate
1414,2022-06-21 12:01:40.833611204,96.3,2,corporate
1415,2022-06-21 14:56:27.529176392,94.5,3,corporate
1416,2022-06-21 17:51:14.224741582,90.0,1,corporate
1417,2022-06-21 20:46:00.920306770,84.6,1,individual
1418,2022-06-21 23:40:47.615871958,81.0,4,individual
1419,2022-06-22 02:35:34.311437146,88.2,1,individual
1420,2022-06-22 05:30:21.007002334,94.5,4,corporate
1421,2022-06-22 08:25:07.702567524,83.7,2,individual
1422,2022-06-22 11:19:54.398132712,98.1,4,individual
1423,2022-06-22 14:14:41.093697900,83.7,4,individual
1424,2022-06-22 17:09:27.789263088,82.8,2,corporate
1425,2022-06-22 20:04:14.484828276,81.0,4,corporate
1426,2022-06-22 22:59:01.180393464,97.2,1,individual
1427,2022-06-23 01:53:47.875958654,95.4,2,corporate
1428,2022-06-23 04:48:34.571523842,90.0,3,corporate
1429,2022-06-23 07:43:21.267089030,93.6,3,individual
1430,2022-06-23 10:38:07.962654218,91.8,2,corporate
1431,2022-06-23 13:32:54.658219406,87.3,4,individual
1432,2022-06-23 16:27:41.353784596,92.7,2,individual
1433,2022-06-23 19:22:28.049349784,84.6,3,individual
1434,2022-06-23 22:17:14.744914972,88.2,1,corporate
1435,2022-06-24 01:12:01.440480160,86.4,3,corporate
1436,2022-06-24 04:06:48.136045348,97.2,1,corporate
1437,2022-06-24 07:01:34.831610538,94.5,1,individual
1438,2022-06-24 09:56:21.527175726,83.7,1,individual
1439,2022-06-24 12:51:08.222740914,93.6,1,corporate
1440,2022-06-24 15:45:54.918306102,87.3,4,corporate
1441,2022-06-24 18:40:41.613871290,88.2,3,corporate
1442,2022-06-24 21:35:28.309436480,90.0,1,individual
1443,2022-06-25 00:30:15.005001668,92.7,2,corporate
1444,2022-06-25 03:25:01.700566856,95.4,2,individual
1445,2022-06-25 06:19:48.396132044,81.9,1,corporate
1446,2022-06-25 09:14:35.091697232,91.8,2,individual
1447,2022-06-25 12:09:21.787262422,82.8,2,corporate
1448,2022-06-25 15:04:08.482827610,90.9,2,corporate
1449,2022-06-25 17:58:55.178392798,86.4,4,corporate
1450,2022-06-25 20:53:41.873957986,82.8,1,corporate
1451,2022-06-25 23:48:28.569523174,84.6,4,individual
1452,2022-06-26 02:43:15.265088364,91.8,4,corporate
