"line_item_id","payment_id","item_id","quantity","price"
17392,13354,5876,1,13.99
17393,13354,196,1,23.3
17394,13354,399,1,22.39
17395,13354,2944,1,17.72
17396,13354,1924,1,9.52
17397,13355,5118,1,15.07
17398,13355,5115,2,14.67
17399,13356,3594,5,19.29
17402,13359,2817,1,23.93
17403,13360,1727,1,20.49
17404,13361,282,1,18.55
17405,13361,9139,1,13.22
17406,13362,8859,1,19.35
17407,13363,798,1,15.51
17411,13365,675,1,17.59
17412,13366,1333,1,14.68
17413,13366,5702,1,10.89
17414,13367,5306,2,20.39
17415,13368,201,1,22.57
17416,13369,243,1,15.7
17417,13369,2470,1,22.61
17420,13372,395,1,23.05
17421,13373,1343,1,21.67
17422,13374,7619,1,11.24
17423,13374,37,1,15.42
17425,13376,305,1,21.7
17426,13377,2084,1,11.03
17429,13380,3127,1,10.13
17430,13380,5100,1,19.06
17433,13382,2494,1,12.28
17434,13383,8726,2,21.89
17435,13384,3600,1,23.03
17436,13385,52,1,22.7
17437,13385,5306,1,20.39
17438,13386,3731,1,16.09
17444,13389,2196,1,14.04
17446,13391,729,1,15.9
17447,13392,2583,1,18.3
17448,13392,2554,1,15.14
17449,13393,3462,1,11.72
17450,13394,1360,1,24.15
17453,13397,2817,1,23.93
17454,13398,6212,1,22.78
17460,13402,732,3,18.39
17461,13403,3904,1,10.55
17462,13404,347,1,11.65
17463,13405,4641,1,18.61
17464,13406,4515,1,16.57
17465,13407,1360,1,24.15
17467,13409,1106,1,12.84
17469,13411,1123,1,12.23
17470,13412,1676,1,12.68
17471,13413,1732,1,15.29
17476,13417,3068,1,14.3
17477,13417,493,1,14.02
17478,13418,9317,1,24.8
17479,13419,155,2,19.08
17480,13420,4240,1,15.95
17482,13422,5332,1,24.82
17484,13424,9405,1,12.82
17486,13426,251,1,15.29
17487,13426,2881,1,11.94
17488,13427,855,1,13.09
17489,13427,342,1,15.6
17490,13427,6417,1,24.62
17491,13427,5115,1,14.67
17493,13429,305,1,21.7
17496,13431,4431,1,9.74
17497,13431,5296,1,13.83
17498,13432,5259,1,23.45
17500,13434,1210,3,9.17
17501,13434,1106,1,12.84
17503,13436,5740,1,22.25
17504,13437,165,1,23.57
17506,13439,3146,1,19.46
17507,13439,1262,1,22.42
17508,13440,5393,1,18.51
17511,13442,7523,1,10.36
17513,13444,2880,1,20.66
17515,13446,1980,1,24.27
17520,13448,1643,1,18.93
17521,13449,5307,1,22.75
17522,13449,1014,1,14.07
17523,13450,275,1,21.06
17524,13451,211,1,24.5
17525,13451,9085,1,22.11
17526,13451,2704,1,18.43
17527,13452,1333,1,14.68
17528,13453,6684,1,21.24
17529,13453,1885,1,10.46
17533,13457,2957,1,23.33
17534,13458,6212,1,22.78
17535,13459,364,1,23.46
17536,13459,2584,1,15.16
17539,13462,1885,1,10.46
17542,13464,3775,1,16.8
17543,13464,2494,1,12.28
17545,13466,1210,1,9.17
17546,13467,3594,3,19.29
17547,13467,3146,1,19.46
17548,13467,3285,1,17.3
17551,13469,789,1,21.4
17555,13472,4565,1,19.5
17557,13474,5286,1,13.07
17558,13475,1014,1,14.07
17561,13478,9117,1,17.59
17562,13479,7635,1,22.84
17563,13480,5072,1,24.83
17565,13482,2503,1,11.03
17566,13483,2718,1,21.65
17567,13484,2470,1,22.61
17568,13484,2936,1,24.1
17569,13485,628,1,19.53
17570,13486,127,1,19.1
17571,13487,1885,1,10.46
17572,13488,2553,1,22.33
17573,13489,3904,1,10.55
17574,13489,3641,1,24.5
17577,13492,1645,1,17.9
17578,13492,9257,1,11.06
17579,13493,7635,1,22.84
17580,13493,5568,1,12.31
17581,13494,3146,1,19.46
17583,13496,264,1,9.31
17584,13497,7523,1,10.36
17585,13498,2098,1,21.05
17586,13499,892,1,14.87
17587,13500,9,1,21.84
17592,13504,6968,3,23.29
17594,13506,1344,1,23.96
17595,13507,3462,1,11.72
17596,13508,1223,1,10.49
17597,13508,7208,2,16.65
17599,13510,5144,1,19.42
17600,13510,6356,1,21.71
17601,13510,3068,1,14.3
17602,13510,200,1,19.97
17603,13510,688,1,24.48
17604,13511,5704,1,12.99
17605,13511,2457,1,13.95
17606,13511,4496,1,14.24
17609,13513,1344,1,23.96
17610,13514,1519,1,14.96
17611,13515,1768,1,22.63
17615,13518,6692,1,10.06
17616,13519,911,1,11.89
17617,13520,8,1,9.52
17618,13521,1208,1,13.27
17619,13522,264,1,9.31
17620,13523,1972,1,10.72
17621,13524,4641,1,18.61
17623,13526,9801,1,21.18
17625,13528,465,2,10.58
17626,13529,739,2,9.83
17627,13530,550,1,21.4
17628,13531,4098,1,22.09
17629,13531,3229,1,21
17630,13532,953,1,15.16
17631,13533,3529,1,13.28
17632,13533,5265,1,10.53
17633,13534,2452,1,24.05
17634,13535,1332,1,14.68
17642,13539,854,2,23.01
17643,13540,1676,1,12.68
17646,13543,675,1,17.59
17647,13543,672,1,22.04
17648,13543,358,1,14.57
17649,13543,264,1,9.31
17650,13544,232,5,23.41
17652,13546,201,1,22.57
17653,13546,37,1,15.42
17654,13546,3547,1,19.36
17655,13547,3529,1,13.28
17656,13548,1250,1,22.42
17657,13549,1060,1,9.39
17658,13550,5258,1,18.77
17660,13552,1360,1,24.15
17664,13555,714,1,18.32
17665,13556,9473,1,9.3
17666,13557,6693,1,9.82
17667,13558,6575,1,9.09
17668,13559,349,1,13.14
17669,13559,1519,1,14.96
17670,13560,8312,1,18.2
17675,13564,2011,1,16.07
17676,13565,974,1,12.74
17677,13565,49,1,18.12
17679,13567,514,1,22.36
17680,13567,2196,1,14.04
17681,13568,1972,1,10.72
17682,13568,8976,1,23.21
17687,13571,1250,1,22.42
17688,13572,6505,2,9.04
17690,13574,1519,2,14.96
17691,13575,1339,1,20.57
17692,13576,9085,1,22.11
17693,13576,1210,1,9.17
17694,13577,6078,1,10.19
17695,13577,855,1,13.09
17696,13577,7619,1,11.24
17698,13579,9116,2,17.23
17699,13579,3904,1,10.55
17704,13581,670,1,21.9
17705,13581,6087,1,12.26
17706,13582,353,1,14.96
17707,13582,3133,1,18.06
17708,13582,637,1,12.6
17709,13583,3274,1,18.34
17711,13585,3274,1,18.34
17712,13586,3103,1,20.16
17714,13588,1879,1,11.32
17715,13589,8432,1,24.03
17718,13592,69,1,19.11
17719,13593,1937,1,9.93
17720,13594,2098,1,21.05
17723,13596,8874,1,16.91
17724,13597,252,1,9.56
17725,13597,1014,1,14.07
17726,13598,1519,1,14.96
17727,13598,1262,1,22.42
17733,13601,74,1,14.31
17735,13603,581,1,21.7
17736,13603,1339,1,20.57
17737,13604,5326,4,13.29
17739,13606,1900,1,21.14
17740,13607,2271,1,19.58
17741,13608,5286,2,13.07
17742,13609,4698,4,9.53
17743,13610,2860,1,17.24
17745,13612,5115,1,14.67
17747,13614,3358,2,10.8
17748,13615,8212,1,24.12
17751,13617,1208,1,13.27
17752,13618,3654,2,15.26
17753,13619,5740,1,22.25
17754,13620,3179,2,10.93
17755,13621,8371,1,12.3
17756,13622,4496,1,14.24
17757,13623,2043,1,9.17
17758,13624,1972,1,10.72
17763,13629,3126,1,16.16
17764,13630,4496,1,14.24
17765,13630,774,1,18.66
17766,13631,135,1,24.85
17767,13631,6512,1,9.78
17768,13631,2422,1,21.64
17770,13633,773,1,22.24
17773,13635,6356,1,21.71
17774,13635,8829,1,12.01
17777,13637,1722,1,9.26
17778,13638,1900,3,21.14
17779,13639,834,1,12.47
17780,13640,1197,1,10.52
17781,13640,3383,1,21.14
17784,13642,493,1,14.02
17786,13644,6575,1,9.09
17789,13647,37,1,15.42
17790,13648,8859,1,19.35
17796,13652,446,1,24.08
17797,13652,2155,2,23.03
17798,13653,6509,1,10.58
17800,13655,5505,1,23.66
17804,13657,7619,1,11.24
17805,13658,427,2,19.33
17806,13659,422,1,23.59
17807,13659,1879,1,11.32
17810,13662,170,1,10.22
17811,13663,729,1,15.9
17812,13664,5740,1,22.25
17813,13665,6417,1,24.62
17814,13665,4641,1,18.61
17815,13666,1496,2,24.06
17818,13669,237,1,20.91
17821,13671,1210,1,9.17
17822,13672,2155,1,23.03
17823,13672,1342,1,15.62
17825,13674,349,1,13.14
17827,13676,2584,1,15.16
17828,13676,2979,3,16.48
17833,13678,55,1,21.99
17835,13680,211,1,24.5
17839,13682,1344,1,23.96
17840,13682,6417,1,24.62
17842,13684,1236,1,24.03
17844,13686,6141,1,19.52
17845,13687,135,1,24.85
17846,13688,1124,1,15.07
17848,13690,7607,1,11.21
17849,13691,958,1,12.37
17850,13691,1014,1,14.07
17851,13692,2979,1,16.48
17852,13693,553,1,13.6
17853,13694,6732,1,15.02
17854,13695,609,1,22.91
17860,13699,6509,2,10.58
17863,13702,1250,1,22.42
17864,13703,305,1,21.7
17865,13703,751,4,23.59
17866,13703,9642,1,10.37
17869,13706,1461,1,13.91
17870,13707,5118,1,15.07
17871,13707,3202,1,14.11
17873,13709,3146,1,19.46
17878,13712,3359,1,21.78
17881,13715,332,1,16.18
17882,13716,798,1,15.51
17886,13718,964,1,21.01
17888,13720,332,1,16.18
17889,13721,347,1,11.65
17890,13722,4877,2,24.63
17893,13724,1332,1,14.68
17894,13725,773,2,22.24
17895,13726,6087,3,12.26
17896,13727,297,1,11.82
17897,13728,1410,1,24.31
17898,13729,5307,1,22.75
17902,13732,65,2,22.46
17903,13733,1250,1,22.42
17905,13735,9523,1,21.23
17906,13735,1347,1,11.32
17907,13736,401,1,23.08
17910,13739,2708,1,16.88
17911,13740,170,1,10.22
17912,13741,1741,2,14.36
17915,13743,7251,1,17.76
17916,13743,5265,3,10.53
17917,13744,900,2,16.3
17918,13744,6684,1,21.24
17919,13744,52,1,22.7
17921,13746,128,1,15.01
17922,13747,3200,1,17.24
17923,13748,1343,1,21.67
17925,13750,1089,2,24.83
17926,13751,5149,1,9.12
17927,13752,12,1,12.63
17928,13753,6356,1,21.71
17929,13754,953,2,15.16
17930,13755,4098,1,22.09
17932,13757,1900,1,21.14
17933,13758,19,1,23.81
17935,13760,2086,2,20.95
17936,13760,8312,2,18.2
17937,13760,2109,1,24.26
17938,13761,196,1,23.3
17939,13761,2957,1,23.33
17942,13764,6575,2,9.09
17943,13765,4431,1,9.74
17944,13766,2730,1,23.13
17947,13769,3528,1,11.48
17952,13773,8859,1,19.35
17954,13775,6087,2,12.26
17955,13776,514,1,22.36
17956,13776,6314,1,18.84
17957,13776,1641,1,16.47
17958,13777,3712,1,9.6
17959,13777,288,4,10.92
17962,13780,2936,1,24.1
17964,13782,4728,2,14.91
17965,13783,1914,1,21.99
17969,13787,3061,1,19.39
17970,13787,353,1,14.96
17974,13791,514,1,22.36
17975,13791,6273,1,9.42
17977,13793,1058,1,12.61
17978,13794,1112,1,11.72
17979,13794,6497,1,9.43
17980,13794,556,1,20.17
17981,13795,2271,1,19.58
17982,13795,1484,1,23.12
17983,13795,3699,3,16.35
17987,13798,1980,2,24.27
17988,13799,1620,1,22.26
17989,13800,2043,3,9.17
17992,13803,1641,1,16.47
17993,13803,4282,1,12.6
17994,13803,1643,1,18.93
17996,13805,4877,1,24.63
18000,13809,6499,1,21.28
18001,13810,7082,1,16.48
18002,13810,1210,2,9.17
18003,13811,19,1,23.81
18004,13811,3529,1,13.28
18005,13812,2770,1,12.73
18006,13813,675,1,17.59
18007,13814,165,1,23.57
18008,13814,1112,2,11.72
18015,13821,284,1,10.61
18017,13823,5876,1,13.99
18020,13825,890,1,16.47
18027,13832,5326,1,13.29
18028,13833,1619,1,19.28
18029,13834,6251,1,22.22
18030,13835,3795,1,11.33
18034,13839,2944,1,17.72
18035,13840,6684,1,21.24
18036,13840,2041,1,20.74
18037,13841,188,2,23.38
18038,13841,3712,1,9.6
18039,13841,1531,3,20.98
18041,13843,128,1,15.01
18042,13844,6212,1,22.78
18052,13850,1344,1,23.96
18053,13850,2589,1,24.78
18055,13852,6417,1,24.62
18056,13853,4768,1,23.97
18057,13854,2357,1,10.18
18059,13856,176,1,12.36
18060,13856,5665,1,14.49
18061,13857,7611,1,17.61
18062,13858,2041,1,20.74
18064,13860,8979,1,17.79
18065,13861,2817,1,23.93
18068,13864,8979,1,17.79
18069,13865,9900,1,17.42
18070,13866,751,1,23.59
18071,13866,4162,1,15.85
18074,13869,5567,1,24.84
18075,13870,6334,1,21.16
18076,13871,322,1,13.89
18080,13874,670,1,21.9
18081,13874,2677,1,19.7
18082,13875,1348,1,15.14
18083,13876,3285,1,17.3
18084,13877,5,1,21.61
18085,13878,135,2,24.85
18088,13881,1339,1,20.57
18089,13881,8,1,9.52
18090,13882,2935,1,11.41
18091,13883,542,5,23.31
18092,13883,6499,4,21.28
18093,13884,1261,1,9.01
18094,13885,9972,1,22.11
18095,13886,6732,1,15.02
18096,13887,5286,1,13.07
18098,13889,8041,1,15.35
18099,13890,1124,1,15.07
18100,13891,6497,1,9.43
18101,13891,2611,1,20.03
18102,13892,2860,1,17.24
18103,13893,3904,1,10.55
18104,13894,1210,1,9.17
18105,13894,774,1,18.66
18106,13894,1107,1,23.4
18107,13895,4014,1,10.98
18109,13897,2503,1,11.03
18110,13897,8,1,9.52
18111,13897,804,1,11.4
18112,13898,964,1,21.01
18113,13899,3858,1,12.37
18115,13901,2095,1,17.89
18117,13903,542,1,23.31
18118,13903,6968,1,23.29
18119,13904,8140,1,16.66
18120,13905,894,1,22.46
18123,13908,7619,1,11.24
18125,13910,349,2,13.14
18127,13912,9473,1,9.3
18131,13916,211,1,24.5
18132,13916,7672,1,13.14
18136,13919,986,1,19.63
18138,13921,8755,1,12.43
18139,13922,9317,1,24.8
18140,13922,1014,1,14.07
18141,13923,48,1,23.24
18142,13923,5296,1,13.83
18143,13924,944,1,15.22
18144,13924,82,1,18.97
18145,13925,105,2,18.46
18146,13926,2491,2,17.95
18148,13928,773,1,22.24
18149,13929,2936,1,24.1
18150,13930,974,1,12.74
18151,13930,1197,1,10.52
18152,13931,8979,1,17.79
18153,13932,5702,1,10.89
18154,13933,5884,1,10.75
18155,13934,9430,2,19.5
18156,13935,52,1,22.7
18158,13937,2098,1,21.05
18159,13938,189,1,21.47
18160,13938,5265,1,10.53
18162,13940,5704,1,12.99
18163,13941,3529,1,13.28
18164,13941,2646,3,9.35
18167,13944,1980,1,24.27
18168,13945,2501,1,16.5
18169,13946,4641,1,18.61
18170,13947,9900,1,17.42
18171,13947,282,1,18.55
18172,13948,1879,1,11.32
18173,13949,1641,1,16.47
18174,13950,8755,1,12.43
18175,13950,2859,1,24.35
18176,13951,5330,1,11.74
18177,13952,201,2,22.57
18178,13952,6323,1,24.86
18179,13952,1729,1,18.67
18180,13953,9360,1,19.49
18181,13953,52,1,22.7
18182,13954,362,1,10.18
18183,13955,322,2,13.89
18184,13956,4240,1,15.95
18185,13957,2172,2,24.03
18186,13958,3409,1,22.29
18187,13959,670,1,21.9
18188,13960,4457,3,23.06
18189,13961,1643,2,18.93
18193,13964,401,1,23.08
18194,13964,69,1,19.11
18195,13964,282,1,18.55
18196,13965,1490,1,13.4
18197,13965,9642,1,10.37
18199,13967,170,2,10.22
18200,13968,1343,3,21.67
18204,13972,145,1,24.94
18205,13973,4240,1,15.95
18206,13974,2209,2,21.5
18209,13977,288,1,10.92
18210,13978,7672,2,13.14
18211,13978,2209,1,21.5
18212,13979,337,1,23.64
18213,13980,6898,5,21.47
18215,13982,6575,1,9.09
18216,13983,3200,2,17.24
18217,13984,4885,1,16.16
18218,13984,4282,3,12.6
18219,13985,2045,1,21.02
18223,13989,110,1,18.36
18224,13990,8829,1,12.01
18225,13991,322,1,13.89
18226,13991,3358,2,10.8
18231,13993,2098,1,21.05
18233,13995,6141,1,19.52
18234,13996,3462,1,11.72
18235,13997,1262,1,22.42
18236,13997,6323,1,24.86
18237,13998,7469,1,14.8
18238,13999,2196,1,14.04
18239,14000,1619,3,19.28
18240,14001,6727,1,14.99
18241,14002,3795,1,11.33
18242,14002,3756,1,17.53
18244,14004,6684,1,21.24
18245,14005,9147,1,18.3
18246,14006,4515,1,16.57
18247,14007,7921,2,19.08
18248,14007,3138,1,15.55
18249,14008,2357,1,10.18
18253,14011,953,1,15.16
18254,14012,3047,2,16.9
18255,14013,3775,1,16.8
18256,14014,6501,1,12.07
18260,14017,628,3,19.53
18261,14018,126,1,9.15
18262,14019,900,1,16.3
18263,14020,3146,1,19.46
18264,14020,305,1,21.7
18265,14020,2755,1,22.8
18266,14020,3752,1,10.43
18269,14022,9147,1,18.3
18272,14024,729,1,15.9
18273,14024,900,1,16.3
18274,14025,3756,1,17.53
18276,14027,9116,1,17.23
18277,14027,2339,1,15.55
18278,14028,432,1,17.91
18279,14029,3359,1,21.78
18281,14031,1123,1,12.23
18282,14032,3127,1,10.13
18285,14034,446,1,24.08
18286,14034,1645,1,17.9
18287,14034,2817,3,23.93
18288,14035,8979,1,17.79
18290,14037,581,1,21.7
18292,14039,252,1,9.56
18293,14039,284,1,10.61
18295,14041,6499,1,21.28
18296,14041,5740,1,22.25
18297,14042,293,1,17.24
18298,14043,9139,1,13.22
18299,14043,1,1,23.82
18300,14043,4282,1,12.6
18301,14044,8859,1,19.35
18302,14045,9257,1,11.06
18303,14046,3699,1,16.35
18304,14047,8848,3,15.46
18305,14048,1423,1,13.02
18306,14049,429,1,14.95
18307,14050,6509,1,10.58
18308,14051,483,1,18.25
18309,14052,900,1,16.3
18310,14052,2098,1,21.05
18311,14052,3358,1,10.8
18313,14054,6512,1,9.78
18314,14055,1339,1,20.57
18315,14056,1529,1,17.3
18317,14058,714,1,18.32
18318,14059,1519,2,14.96
18319,14060,5149,1,9.12
18321,14062,20,1,15.07
18322,14063,4014,1,10.98
18323,14064,2470,1,22.61
18324,14065,3274,1,18.34
18325,14065,739,1,9.83
18326,14066,1112,1,11.72
18329,14068,2491,1,17.95
18330,14068,6501,2,12.07
18334,14071,5332,1,24.82
18335,14072,1529,1,17.3
18336,14073,2936,1,24.1
18337,14074,483,1,18.25
18339,14076,8868,2,15.53
18340,14077,12,1,12.63
18342,14079,2781,1,20.52
18343,14080,483,1,18.25
18344,14081,82,2,18.97
18346,14083,9116,1,17.23
18347,14084,4768,1,23.97
18348,14084,167,2,18
18349,14084,9085,1,22.11
18350,14085,1972,1,10.72
18352,14087,1210,1,9.17
18353,14087,599,3,23.49
18354,14088,4431,1,9.74
18355,14089,4517,2,22.95
18356,14090,39,1,19.6
18357,14091,284,1,10.61
18358,14092,88,2,18.23
18359,14093,200,1,19.97
18360,14094,243,1,15.7
18361,14095,6323,1,24.86
18362,14096,5100,1,19.06
18363,14097,1531,1,20.98
18364,14098,3133,1,18.06
18365,14099,1484,2,23.12
18367,14101,264,2,9.31
18368,14102,1337,1,15.75
18369,14103,789,1,21.4
18370,14104,52,1,22.7
18371,14105,236,2,24.3
18372,14106,5568,1,12.31
18373,14107,3127,1,10.13
18374,14107,1727,1,20.49
18375,14108,1031,3,24.55
18376,14109,6087,1,12.26
18377,14110,9405,1,12.82
18380,14113,1531,1,20.98
18381,14114,8359,2,9.3
18383,14116,353,1,14.96
18384,14117,3401,1,17.05
18387,14120,126,1,9.15
18388,14121,1676,1,12.68
18389,14122,236,1,24.3
18390,14123,986,1,19.63
18391,14123,2755,1,22.8
18392,14123,3529,1,13.28
18393,14123,2936,1,24.1
18394,14124,7251,1,17.76
18396,14126,1484,1,23.12
18397,14127,5041,1,11.85
18399,14129,1645,1,17.9
18400,14130,1112,1,11.72
18401,14131,26,1,21.85
18402,14132,1423,1,13.02
18403,14133,1368,1,24.8
18404,14134,133,1,9.37
18405,14135,2084,1,11.03
18406,14135,953,3,15.16
18407,14136,4,1,13.17
18408,14136,6,1,15.09
18409,14136,5567,1,24.84
18410,14136,5296,1,13.83
18411,14136,6078,1,10.19
18412,14137,2646,2,9.35
18413,14138,295,1,13.76
18414,14139,110,1,18.36
18415,14140,7838,1,13.26
18416,14140,1620,1,22.26
18417,14141,4,1,13.17
18418,14141,1643,2,18.93
18419,14142,5858,2,12.53
18420,14142,739,1,9.83
18422,14144,2021,1,20.08
18423,14145,211,1,24.5
18424,14146,6732,1,15.02
18425,14147,2512,1,11.51
18426,14148,4515,1,16.57
18427,14148,1045,1,18.87
18429,14150,9900,1,17.42
18432,14153,4326,1,13.94
18433,14154,9698,2,17.74
18434,14155,3103,1,20.16
18435,14156,6211,1,22.1
18436,14156,211,1,24.5
18437,14156,5303,1,18.99
18438,14157,9048,1,15.94
18439,14158,474,3,9.52
18441,14160,243,3,15.7
18443,14162,9900,1,17.42
18444,14163,9473,1,9.3
18445,14163,5286,1,13.07
18447,14165,4014,1,10.98
18448,14166,2098,1,21.05
18449,14166,161,1,13.84
18450,14167,1208,1,13.27
18451,14167,5259,1,23.45
18452,14168,3359,4,21.78
18453,14169,3314,1,14.42
18454,14170,401,2,23.08
18455,14170,785,1,23
18456,14170,1019,1,10.59
18461,14174,9523,1,21.23
18462,14175,6684,1,21.24
18463,14176,9463,1,10.93
18464,14176,189,1,21.47
18465,14177,3754,1,16.15
18466,14178,484,1,12.58
18467,14179,474,1,9.52
18468,14180,2677,1,19.7
18469,14181,1344,2,23.96
18470,14182,2501,1,16.5
18471,14182,6684,1,21.24
18473,14184,8432,1,24.03
18474,14185,1042,1,11.35
18475,14186,6505,2,9.04
18478,14188,5655,2,15.26
18479,14189,1687,1,24.75
18480,14189,2457,1,13.95
18481,14190,2677,1,19.7
18482,14191,2880,1,20.66
18483,14192,798,1,15.51
18484,14193,3068,1,14.3
18485,14194,1344,4,23.96
18486,14195,8630,1,9.25
18487,14196,514,1,22.36
18488,14197,5665,3,14.49
18490,14199,4517,1,22.95
18493,14202,5446,1,18.29
18494,14202,5115,1,14.67
18496,14204,105,1,18.46
18497,14205,623,1,13.63
18499,14207,4162,1,15.85
18500,14208,5149,1,9.12
18502,14210,3285,1,17.3
18503,14211,2098,1,21.05
18504,14212,553,2,13.6
18505,14213,6509,1,10.58
18506,14214,7672,1,13.14
18507,14215,2452,1,24.05
18508,14216,637,1,12.6
18510,14218,6314,2,18.84
18511,14219,9972,1,22.11
18512,14220,9360,1,19.49
18513,14221,8156,1,15.19
18514,14221,2109,1,24.26
18515,14222,9400,2,24.77
18517,14224,1687,1,24.75
18519,14226,3752,1,10.43
18520,14227,465,1,10.58
18521,14228,2979,2,16.48
18522,14228,5229,1,11.78
18523,14229,1496,1,24.06
18524,14230,3274,1,18.34
18525,14230,8041,6,15.35
18526,14230,8359,1,9.3
18528,14232,8212,1,24.12
18529,14232,7838,1,13.26
18530,14233,12,2,12.63
18531,14234,8829,1,12.01
18532,14235,3401,1,17.05
18533,14236,670,1,21.9
18534,14236,2718,1,21.65
18535,14237,1704,1,23.98
18536,14238,1035,1,15.42
18538,14240,2457,1,13.95
18539,14241,82,1,18.97
18541,14243,1105,1,22.09
18543,14245,900,1,16.3
18545,14247,1727,1,20.49
18547,14249,1722,1,9.26
18548,14250,165,1,23.57
18549,14250,196,2,23.3
18550,14250,2086,2,20.95
18551,14251,3255,1,19.63
18554,14253,2552,1,15.98
18558,14255,422,3,23.59
18559,14256,1368,2,24.8
18560,14257,1142,1,24.34
18563,14260,3072,1,23.25
18564,14261,3362,1,11.26
18565,14262,2677,2,19.7
18567,14264,54,1,15.11
18568,14265,145,1,24.94
18569,14266,5439,1,18.58
18570,14266,1389,2,22.24
18571,14267,628,1,19.53
18572,14268,953,1,15.16
18573,14269,2704,2,18.43
18574,14270,2470,1,22.61
18576,14272,5740,1,22.25
18577,14273,5144,1,19.42
18578,14274,4720,2,24.57
18579,14275,2902,1,17.15
18580,14275,1348,1,15.14
18581,14275,1423,2,13.02
18582,14276,133,1,9.37
18583,14276,3528,1,11.48
18584,14277,7991,1,15.4
18585,14278,3383,1,21.14
18586,14278,1423,1,13.02
18590,14281,4768,1,23.97
18593,14283,729,1,15.9
18594,14283,1727,1,20.49
18595,14284,8155,1,19.93
18598,14287,1124,1,15.07
18599,14288,2357,1,10.18
18600,14289,3712,1,9.6
18601,14290,609,1,22.91
18606,14293,240,1,14.98
18607,14294,7838,1,13.26
18608,14295,1576,1,14.93
18609,14295,275,1,21.06
18610,14296,2944,2,17.72
18611,14297,1035,1,15.42
18612,14298,6334,1,21.16
18613,14299,8848,1,15.46
18614,14299,894,1,22.46
18621,14304,9048,1,15.94
18622,14304,277,1,24.41
18623,14304,4014,1,10.98
18624,14304,264,1,9.31
18625,14305,6417,2,24.62
18626,14306,1347,1,11.32
18627,14307,1676,1,12.68
18630,14309,2957,1,23.33
18631,14310,1389,1,22.24
18633,14312,6575,1,9.09
18634,14312,6501,1,12.07
18637,14314,1347,3,11.32
18638,14315,5149,1,9.12
18639,14316,7338,1,16.54
18640,14316,3712,1,9.6
18641,14316,484,1,12.58
18642,14317,405,1,13.26
18643,14318,553,1,13.6
18644,14319,126,2,9.15
18645,14320,4326,1,13.94
18646,14320,5446,4,18.29
18647,14321,2881,1,11.94
18649,14323,9758,1,15.69
18652,14325,675,1,17.59
18653,14326,2500,1,9.01
18654,14327,349,1,13.14
18655,14328,74,2,14.31
18657,14330,4698,1,9.53
18658,14331,2553,2,22.33
18659,14332,6314,1,18.84
18660,14333,2704,2,18.43
18661,14334,804,1,11.4
18662,14335,276,1,22.66
18663,14336,6078,1,10.19
18664,14337,2512,1,11.51
18665,14338,4698,1,9.53
18666,14339,2422,1,21.64
18667,14340,1727,1,20.49
18668,14341,3363,1,24.84
18669,14341,432,1,17.91
18670,14342,1210,3,9.17
18673,14344,2254,1,11.09
18674,14345,1089,4,24.83
18675,14345,7672,1,13.14
18676,14345,7619,1,11.24
18677,14346,3752,4,10.43
18680,14349,2718,1,21.65
18681,14350,1722,1,9.26
18682,14351,429,1,14.95
18683,14351,1980,1,24.27
18684,14351,703,1,15.7
18685,14352,5446,1,18.29
18689,14354,5041,1,11.85
18690,14355,2357,1,10.18
18691,14355,5326,6,13.29
18692,14355,714,1,18.32
18693,14356,9494,4,18.98
18696,14359,3138,2,15.55
18697,14360,275,1,21.06
18698,14361,1676,1,12.68
18700,14363,5115,1,14.67
18701,14364,88,2,18.23
18702,14364,8726,1,21.89
18704,14366,155,1,19.08
18705,14366,1182,1,13.4
18706,14367,7611,1,17.61
18708,14369,4517,1,22.95
18709,14370,3126,2,16.16
18712,14373,714,1,18.32
18713,14374,2957,2,23.33
18714,14375,3462,2,11.72
18715,14376,8591,1,16.03
18717,14378,5665,1,14.49
18718,14379,3699,1,16.35
18722,14381,6575,1,9.09
18723,14382,1576,3,14.93
18725,14384,7251,1,17.76
18726,14385,3285,1,17.3
18729,14387,944,1,15.22
18730,14388,3274,1,18.34
18731,14389,7681,1,9.59
18733,14391,5665,1,14.49
18735,14393,1461,1,13.91
18737,14395,8755,1,12.43
18738,14396,3775,1,16.8
18741,14399,474,1,9.52
18742,14400,2098,1,21.05
18745,14402,1333,1,14.68
18750,14405,2254,1,11.09
18751,14406,65,4,22.46
18752,14407,145,1,24.94
18753,14407,8848,1,15.46
18754,14407,3285,1,17.3
18755,14408,9473,2,9.3
18756,14409,4120,3,9.71
18757,14410,7619,1,11.24
18758,14411,3314,2,14.42
18759,14412,413,1,9.12
18761,14414,297,1,11.82
18762,14415,2624,1,10.05
18763,14415,5229,1,11.78
18764,14416,39,1,19.6
18766,14418,2957,3,23.33
18767,14419,2817,3,23.93
18768,14419,911,1,11.89
18769,14419,1879,1,11.32
18771,14421,2770,1,12.73
18772,14422,1035,1,15.42
18774,14424,2041,4,20.74
18775,14424,9317,5,24.8
18776,14425,1576,1,14.93
18777,14426,4877,1,24.63
18778,14427,488,1,23.51
18779,14428,6417,1,24.62
18782,14430,9494,1,18.98
18785,14432,2172,4,24.03
18786,14433,1182,1,13.4
18792,14436,8359,1,9.3
18793,14437,3179,1,10.93
18794,14438,8371,1,12.3
18796,14440,1937,1,9.93
18797,14441,1729,1,18.67
